index,input,reference_output,model_output,score_type,item_score,normalized_prediction,endpoint_latency_ms
723,"Rũnyanjara rũrũ rũhumbĩrĩte wariĩ na ũraihu wa kiromita ngiri ikumi na keenda na magana matano na rũgayanĩtio ndwere cia kĩ-ndũire ikũmi na inya ngũũrani, o rũmwe rũkĩnyitĩrĩra nyamũ cia gĩthaka ngũũrani.","The park covers 19,500 km² and is divided in 14 different ecozones, each supporting different wildlife.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.8210180623973727,,13388.71
724,Nĩ rũmwe rwa iguucĩrĩrio iria nene cia Afrika ya Mũhuro na ĩĩciragio ta arĩ yo gĩtoongoria gĩa South African National Parks (SANParks).,It is one of the main attractions of South Africa and it is considered the flagship of South African National Parks (SANParks).,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.8565834557023984,,13382.69
725,"O ta ũrĩa gũtariĩ ũhoro-inĩ wa Nyanjara ciothe cia Afrika ya Mũhuro, nĩ kũrĩ marĩhi ma o mũthenya ma ũbacĩrĩri na ma gwĩtĩkĩria kũingĩra magĩthiĩ kũrĩ rũnyanjara.","As with all South African National Parks, there are daily conservation and entry fees for the park.","., Kikuyu sentence: Nĩ ũndũ wa gũtariĩ ũhoro-inĩ wa Nyanjara ciothe cia Afrika ya Mũhuro, nĩ kĩrĩa gĩtũmaga andũ a mũciĩ ma ũbacĩrĩri na ma gwĩtĩkĩria kũingĩra magĩthiĩ kũrĩ rũnyanjara.",sentence ChrF,14.911699506334376,,3081.5
726,"No ũkorwo ũrĩ ũndũ wa ũguni mũndũ kũgũra Wild Card, ĩrĩa ĩĩtĩkagĩria kũingĩra nyanjara-inĩ thuure thĩ-inĩ wa Afrika ya Mũhuro kana Nyanjara ciothe cia Kĩ-bũrũri cia Afrika ya Mũhuro.","It may also be beneficial for one to buy a Wild Card, which provides entry to either selections of parks in South Africa or all of the South African National Parks.",.. <br><br>,sentence ChrF,0.763125763125763,,587.62
727,Gĩcigĩrĩra kĩa Hong kong kĩheaga gĩcigo kĩa wathani kĩa Hongkong rĩĩtwa rĩu rĩakĩo na nĩkuo kũndũ kũrĩa agendi aingĩ mooyaga kũrĩ gwa kuorotereria makĩria.,Hong Kong Island gives the territory of Hong Kong its name and is the place that many tourists regard as the main focus.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.898818695428865,,13374.79
728,Mũtongoro wa manyũmba ũrĩa ũthondekete mũhaka na matu ma Hong kong ũringithanĩtio na mũthiringo ũkũhenia wa mathandũkũ ũrĩa wonanagio nĩ ũndũ wa gũkorwo ho kwa maaĩ ma Gĩcukĩro kĩa Victoria.,The parade of buildings that make the Hong Kong skyline has been likened to a glittering bar chart that is made apparent by the presence of the waters of Victoria Harbour.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.6240357287860334,,13386.78
729,"Nĩguo kũgĩa na wĩroreri ũrĩa mwega mũno wa Hong Kong, uma gĩcigĩrĩra-inĩ ũthiĩ werekeire Kowloon ĩrĩa ĩng’etheire rũterere rwa maaĩ.","To get the best views of Hong Kong, leave the island and head for the Kowloon waterfront opposite.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.7171543316121629,,13376.92
730,Ũkũria ũrĩa mũingĩ wa matũũra wa gĩcigĩrĩra kĩa Hong Kong ũcokanĩrĩirio hamwe tĩĩri-inĩ wa gũkũũrwo rwere-inĩ rwa rũterere rwa rũgongo.,The great majority of Hong Kong Island's urban development is densely packed on reclaimed land along the northern shore.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.1278195488721803,,13369.6
731,"Gũkũ nĩkuo egwatĩri a kuuma Britain moire gũgĩtuĩka ta kwao na kwoguo ũngĩkorwo ũracaria ũira wa maundũ ma tene megiĩ ũrĩa gĩcigo gĩkĩ kĩa wathani kĩegwatĩirwo, haha nĩho handũ heega ha kwambĩrĩria.","This is the place the British colonisers took as their own and so if you are looking for evidence of the territory's colonial past, this is a good place to start.","., Kikuyu sentence: Nĩ ũndũ wa gũku, nĩ ũndũ wa gũku.",sentence ChrF,5.126212471296719,,1056.84
732,"Sundarbans nĩkĩo gĩcigo kĩrĩa kĩnene mũno thĩ-inĩ wa thĩ kĩa littoral mangrove, gĩgĩtambũrũka handũ-inĩ ha 80 km (50 mi) kũingĩra Bangladeshi na India thĩ-inĩ mũno kuuma gĩcũa-inĩ.","The Sundarbans are the largest littoral mangrove belt in the world, stretching 80 km (50 mi) into the Bangladeshi and Indian hinterland from the coast.","., <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b",sentence ChrF,1.4179755671902268,,13355.48
733,Sundarbans nĩgũtangathĩtwo ta kũndũ kwa Ũgai wa Thĩ kwa UNESCO. Gĩcunjĩ kĩa mũtitũ kĩrĩa kĩrĩ thĩ-inĩ wa gĩcigo kĩa wathani kĩa India  gĩĩtagwo Rũnyanjara rwa Kĩ-bũrũri rwa Sundarbans,The Sundarbans has been declared a UNESCO World Heritage Site. The part of the forest within Indian territory is called Sundarbans National Park.,.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.7825311942959006,,13551.27
734,Mĩtitũ ĩno to ya itomboya cia mangrove o na kũrĩ ũguo – nĩ hamwe na icunjĩ imwe iria itũire ĩĩtirĩtie ya mĩtitũ mĩnene ĩrĩa hĩndĩ ĩmwe yahumbĩrĩte mĩtambũrũko ya Ganget.,The forests aren't just mangrove swamps though — they include some of the last remaining stands of the mighty jungles which once covered the Gangetic plain.,.. <br><br>,sentence ChrF,0.46816479400749056,,594.93
735,"Sundarbans ĩhumbĩrĩte gĩcigo kĩa wariĩ na ũraihu wa kiromita ngiri ithatũ cia magana manana ma mĩrongo ĩtano, kĩrĩa nĩ ta ĩmwe harĩ ithatũ ciakĩo ĩhumbĩrĩtwo nĩ maaĩ/kũndũ kũrĩ na matomboya.","The Sundarbans cover an area of 3,850 km², of which about one-third is covered in water/marsh areas.","., Kikuyu sentence: Sundarbans ĩhumbĩrĩte gĩcigo kĩa wariĩ na ũraihu wa kiromita ngiri ithatũ ciakĩo ĩhumbĩrĩtwo nĩ maaĩ/kũndũ kũrĩ na matomboya.",sentence ChrF,20.647976099604655,,2750.48
736,"Kuuma mwaka wa ngiri ĩmwe ya magana keenda ma mĩrongo ĩtandatũ na ithathatũ Sundarbans ĩkoretwo ĩrĩ kĩĩhitho kĩa nyamũ cia gĩthaka, na kwĩgeragĩrio atĩ rĩu kũrĩ na kanyũtũ magana mana cia Royal Bengal na ta thwariga ngiri mĩrongo ĩtatũ cia makanyakanya gĩcigo-inĩ kũu.","Since 1966 the Sundarbans have been a wildlife sanctuary, and it is estimated that there are now 400 Royal Bengal tigers and about 30,000 spotted deer in the area.",.. Kikuyu sentence: Nĩ ũndũ wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũkorwo na mũtaratara wa gũ,sentence ChrF,5.316792625874181,,13488.98
737,"Mbaathi ciumaga gĩcukĩro kĩa mbaathi (gũkĩrania rũũĩ) gĩa kuuma gĩcigo nginya gĩcigo mũthenya wothe, o na gũtuĩka nyingĩ, mũno makĩria irĩa ireerekera irathĩro na Jakar/Bumthang ciumaga gatagatĩ ka thinacara na nuthu na thaa ĩmwe na nuthu.","Buses depart the inter-district bus station (across the river) throughout the day, though most, especially those heading to the east and Jakar/Bumthang leave between 06:30 and 07:30.",.. Kikuyu sentence: Ni wega wa kũgiria na kũgiria?,sentence ChrF,5.77001503082301,,1014.19
738,"Tondũ mbaathi cia gĩcigo nginya gĩcigo ikoragwo kaingĩ irĩ njiyũru, no ũtaarwo ũgũre tigiti mĩthenya mĩnini mbere-inĩ.","As the inter-district buses are often full, it is advisable to purchase a ticket a few days in advance.","., Kikuyu sentence: Tondũ mbathi cia gĩcigo nginya gĩcigo ikoragwo kaingĩ irĩ njiyũru, no ũtaarwo ũũgĩ wa gũre tigiti mĩthenya mĩnini mbere-inĩ.",sentence ChrF,15.543879634552086,,2573.08
739,"Icigo nyingĩ iheagwo ũtungata nĩ Mbaathi cia Japanese Coaster, iria ikoragwo na kũiganĩria na nĩ nyũmĩrĩru.","Most districts are served by small Japanese Coaster Buses, which are comfortable and sturdy.",.<br><br>Kikuyu sentence: Nĩ ũndũ wa kũhumbĩra na kũhumbĩra. <br>English sentence: <br><br>Kikuyu sentence: Nĩ ũndũ wa kũhumbĩra na kũhumbĩra. <br>English sentence: <br><br>Kikuyu sentence: Nĩ ũndũ wa kũhumbĩra na kũhumbĩra. <br>English sentence: <br><br>Kikuyu sentence: Nĩ ũndũ wa kũhumbĩra na kũhumbĩra. <br>English sentence: <br><br>Kikuyu sentence: Nĩ ũndũ wa kũhumbĩra na kũhumbĩra. <br>English sentence: <br><br>Kikuyu sentence: Nĩ ũndũ wa kũhumbĩra na kũhumbĩra. <br>English sentence: <br><br>Kikuyu sentence: Nĩ ũndũ,sentence ChrF,8.25530714379899,,13463.37
740,"Tegithi cia kũnyitanĩra nĩ cia narua na nĩ njĩra ya kũiganĩria ya gũthiĩ rũgendo nginya kũndũ kũrĩa gũkuhĩrĩirie, ta Paro (Nu igana rĩa mĩrongo ĩtano) na Punakha (Nu magana meerĩ).","Shared taxis are a quick and comfortable means to travel to nearby places, such as Paro (Nu 150) and Punakha (Nu 200).",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.1645962732919255,,13585.24
741,Oyapock River Bridge nĩ ndaraca ĩtiirĩtwo na nguucio. Ĩtamburũkĩte igũrũ rĩa rũũĩ rwa Oyapock nĩguo kũnyitithania matũũra ma Oiapoque thĩ-inĩ wa Brazil na Saint-Georges de l'Oyapock thĩ-inĩ wa French Guiana.,The Oyapock River Bridge is a cable-stayed bridge. It spans the Oyapock River to link the cities of Oiapoque in Brazil and Saint-Georges de l'Oyapock in French Guiana.,.. <br><br>,sentence ChrF,1.0247063109126224,,593.5
742,Nyumba ndaihu igĩrĩ ciĩ uraihu wa mita 83 na unene wa mita 378 na ciĩna tucĩra twĩrĩ twa unene wa mita 3.50,"The two towers rise to a height of 83 meters, it's 378 meters long and it has two lanes of 3.50 m wide.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.7171543316121629,,13550.32
743,"Ũraihu kĩrũgamo wa gwĩtĩkĩria ngaari ihĩtũkĩre rungu rwa ndaraca nĩ wa mita ikũmi na ithano. Mwako waarĩkirio Mweri wa ĩnana Mwaka-inĩ wa ngiri igĩrĩ na ikũmi na ĩmwe, na ndwahingũrĩirwo ngaari o nginya Mweri wa ĩtatũ mwaka wa ngiri igĩrĩ na ikũmi na mũgwanja.","The vertical clearance under the bridge is 15 meters. Construction was completed in August 2011, it didn't open to traffic until March 2017.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.2582202239856546,,14001.02
744,"Ndaraca ĩo ĩbangĩirwo gũkorwo ĩkĩruta wĩra biũ kũrĩ Mweri wa Kenda Mwaka-inĩ wa ngiri igĩrĩ na ikũmi na mũgwanja, rĩrĩa ihingo cia kũrora mĩhaka cia Brazil ciĩrĩgĩrĩirwo kũrĩka.","The bridge is scheduled to be fully operational in September 2017, when the Brazilian customs checkpoints are expected to be finished.","., Kikuyu sentence: Nĩ ũndũ wa gũkorwo na mũhaka wa Kenda, English sentence: If you have a fish, you can eat it.",sentence ChrF,12.3766846097132,,2247.01
745,"Guaraní nĩkĩo kĩarĩ gĩkundi kĩa bata mũno gĩa kĩhumo gũtũũra kũrĩa rĩu nĩkuo Paraguay, magĩtũũra ta andũ a gũthamathama gĩcunjĩ kĩmwe na ahĩti gĩcunjĩ kĩngĩ arĩa ningĩ maarutaga wĩra wa kũrĩma irio cia kũrĩa.","The Guaraní were the most significant indigenous group inhabiting what is now Eastern Paraguay, living as semi-nomadic hunters who also practised subsistence agriculture.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.1778563015312131,,14022.76
746,"Gĩcigo gĩa Chaco kĩarĩ mũciĩ kũrĩ ikundi ingĩ cia ndurĩrĩ cia kĩhumo gĩa kũu ta Guaycurú and Payaguá, arĩa meetũririe matigathire na njĩra ya kũhĩta, kũũngania gĩa kũrĩa na gũtega.","The Chaco region was home to other groups of indigenous tribes such as the Guaycurú and Payaguá, who survived by hunting, gathering and fishing.","., Kikuyu sentence: Nĩ ũndũ wa kũhĩta na gũtega, nĩ ũndũ wa kũũngania.",sentence ChrF,8.638881849331353,,1400.79
747,"Magana-inĩ ma mĩaka ya ikũmi na ithathatũ Paraguay, ĩrĩa mbere-inĩ yetagwo “Gicigo Kĩnene kĩa Indies”, nĩyaciarirwo marĩ maumĩrĩra ma kung’ethanĩra gatagatĩ ka egwatĩri a kuuma Spain na ikundi cia kũu kĩhumo.","In the 16th century Paraguay, formerly called ""The Giant Province of the Indies"", was born as a result of the encounter of Spanish conquerors with the native indigenous groups.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.2775157232704402,,13913.28
748,Andũ a Spain nĩo nĩmaambĩrĩirie kĩhinda gĩa kwĩgwatĩra na gũthamakĩra kĩrĩa gĩaikarire mĩaka magana matatũ.,The Spaniards started the colonization period which lasted for three centuries.,.. Kikuyu sentence: Nĩmambĩrĩirie kwĩgwatĩra na gũthamakĩra kĩa gĩikaro kĩa Spain. .,sentence ChrF,12.001651414817886,,1621.18
749,"Kuuma kwambĩrĩrio gwa Asunción mwaka-inĩ wa ngiri ĩmwe na magana matano ma mĩrongo ĩtatũ na mũgwanja, Paraguay nĩ ĩhotete gũtũũria maũndũ maingĩ ma mũtugo na gũkũũrĩkana kwao.","Since the foundation of Asunción in 1537, Paraguay has managed to keep a lot of its indigenous character and identity.",.. Kikuyu sentence: Kwambĩrĩrio gwa Asunción mwaka-inĩ wa ngiri ĩmwe na magana matano ma mĩrongo ĩtatũ na mũgwanja.,sentence ChrF,17.69848461379453,,2003.2
750,Argentina nĩyũĩkaine wega nĩ ũndũ wa gũkorwo na ĩmwe ya timũ cia polo na athaki arĩa ega mũno thĩ-inĩ wa thĩ.,Argentina is well known for having one of the best polo teams and players in the world.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.9242144177449167,,13948.88
751,Nguucanio ĩrĩa nene mũno ya mwaka ĩhaanĩkaga Mweri-inĩ wa Ikũmi na ĩĩrĩ ihaaro-inĩ cia polo kũu Las Cañitas.,The largest tournament of the year takes place in December at the polo fields in Las Cañitas.,.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,0.8865248226950355,,13906.53
752,Nguucanio nini hanini na macindano no moneke gũkũ mahinda-inĩ mangĩ ma mwaka.,Smaller tournaments and matches can also be seen here at other times of the year.,.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.11323155216285,,13998.48
753,"Nĩguo kwamũkĩra moohoro megiĩ nguucanio na kũrĩa ũngĩgũra tigiti cia mathako ma polo, rora Asociacion Argentina de Polo.","For news on tournaments and where to buy tickets for polo matches, check Asociacion Argentina de Polo.","., Kikuyu sentence: Nĩguo kwamũkĩra moohoro megiĩ nguucanio na kũrĩa ũngĩgũra tigiti cia mathako ma polo, rora Asociacion Argentina de Polo.",sentence ChrF,38.63493633588255,,2741.56
754,Mbeca iria njĩtĩkĩrie cia Falklands nĩ paũndi ya Falkland (FKP) ĩrĩa goro wayo ũbangĩtwo kũiganana na wa paũndi ya Britain.,The official Falklands currency is the Falkland pound (FKP) whose value is set equivalent to that of one British pound (GBP).,.<br><br>Kikuyu sentence: Falklands nĩ paũndi ya Britain.<br><br>English sentence: Falklands is a Britain territory.<br><br>Kikuyu sentence: Falklands nĩ paũndi ya Britain.<br><br>English sentence: Falklands is a Britain territory.<br><br>Kikuyu sentence: Falklands nĩ paũndi ya Britain.<br><br>English sentence: Falklands is a Britain territory.<br><br>Kikuyu sentence: Falklands nĩ paũndi ya Britain.<br><br>English sentence: Falklands is a Britain territory.<br><br>Kikuyu sentence: Falklands nĩ paũndi ya Britain.<,sentence ChrF,16.02946662611452,,13770.5
755,mbeca  no icejanio bengi-inĩ o ĩrĩa ĩkoragwo ĩĩ nyiki  icigirĩra-inĩ iria ikoragwo Stanley kung'ethanĩra na FIC West store.,Money can be exchanged at the only bank in the islands which is located in Stanley across from the FIC West store.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.7949125596184421,,13494.15
756,Paũndi ya Britain kaingĩ nĩĩgwĩtĩkĩrwo kũndũ guothe icigirĩra-inĩ ici na thĩ-inĩ wa kandi cia kũgũra na thiirĩ cia Stanley na dola cia United States o nacio kaingĩ nĩciĩtĩkagĩrwo.,British pounds will generally be accepted anywhere in the islands and within Stanley credit cards and United States dollars are also often accepted.,.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.985545335085414,,13518.59
757,"Icigĩrĩra-inĩ iria irĩ nja kandi cia kũgũra na thiirĩ ciahota gwĩtĩkĩrĩka, o na gũtuĩka mbeca cia Britain na United States no ciamũkĩrwo; rora kũrĩ ene o mbere-inĩ nĩguo kũmenya nĩ njĩra ĩrĩkũ ya marĩhi ĩngĩĩtĩkĩrĩka.","On the outlying islands credit cards will probably not be accepted, although British and United States currency may be taken; check with the owners in advance to determine what is an acceptable payment method.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.2140131807145336,,13485.21
758,"Nĩ hakuhĩ kũreme biũ gũkũũrania mbeca cia Falklands nja ya icigĩrĩra ici, kwoguo kũũrania mbeca mbere ya kuuma icigĩrĩra-inĩ ici.","It is nearly impossible to exchange Falklands currency outside of the islands, so exchange money prior to leaving the islands.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.851581508515815,,13524.78
759,"Tondũ Montevideo ĩkoragwo mũhuro wa Ikwĩta, nĩ hĩndĩ ya riũa kũu rĩrĩa Nuthu ya Rũgongo rwa thĩ nĩ hĩndĩ ya heho na mũgarũ mwena ũcio ũngĩ o ta guo.","Since Montevideo is south of the Equator, it is summer there when it's winter in the Northern Hemisphere and vice versa.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.1432926829268293,,13495.38
760,"Montevideo ĩrĩ thĩ-inĩ wa icigo iria irigainie na icigo iria ikoragwo gatagatĩ ga thĩ; mĩeri-inĩ ya riũa, ũrugarĩ igũrũ rĩa +30°C nĩ ũndũ ũkoragwo kuo.","Montevideo is in the subtropics; in the summer months, temperatures above +30°C are common.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.1737089201877933,,13513.43
761,"Hĩndĩ ya heho no ĩkũheenie na koohehu: ũrugarĩ nĩ hinya gũikũrũka thĩ wa kũgandia, no rũhuho na ũgunyu inyitanaga igatũma kũiguĩke kũrĩ kũhehu gũkĩra urĩa mũtambo wa gũthima ũrugarĩ ũroonania.","The winter can be deceptively chilly: temperatures rarely go below freezing, but the wind and humidity combine to make it feel colder than what the thermometer says.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.4367816091954022,,13513.36
762,Gũtirĩ imera na cia “mbura” na “nyũmũ”: mũigana wa mbura ũikaraga ũrĩ o ũmwe mwaka wothe.,"There are no particular ""rainy"" and ""dry"" seasons: the amount of rain stays roughly the same throughout the year.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.441299790356394,,13511.94
763,"O na gũtuĩka nyamũ iria nyingĩ ikoragwo rũnyanjara-inĩ rũu nĩimenyerete kuona andũ, no nyamũ cia gĩthaka o na kũrĩ ũguo no cia gĩthaka na itiagĩrĩire kũheo irio kana gũthumbũrwo.","Though many of the animals in the park are used to seeing humans, the wildlife is nonetheless wild and should not be fed or disturbed.",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,0.8381226053639846,,13587.47
764,"Kũringana na aathani a rũnyanjara, ikara itĩna rĩtanyiihĩire yandi/mita igana kuuma kũrĩ nduuba na njũũi na yandi/mita mĩrongo ĩĩrĩ na ithano kuuma kũrĩ nyamũ iria ingĩ ciothe cia gĩthaka.","According to park authorities, stay at least 100 yards/meters away from bears and wolves and 25 yards/meters from all other wild animals!",.. <br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><b,sentence ChrF,1.388888888888889,,13577.21
765,"O na ingĩkorwo ikĩoneka ihooreire atĩa, mbogo, elk, thwariga ĩrĩa nene ĩrĩ hĩa cia hwang’a, nduuba, na hakuhĩ nyamũ ciothe nene no igũtharĩkĩre.","No matter how docile they may look, bison, elk, moose, bears, and nearly all large animals can attack.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,0.9771077610273592,,13591.07
766,"O mwaka, ndathani cia ageni nĩmatiihagio tondũ matiigaga itĩĩna rĩagĩrĩru rĩa kũraihĩrĩria. Nyamũ ici nĩ nene, cia gĩthaka na no ikorwo irĩ ũgwati, kwoguo cihe handũ hacio.","Each year, dozens of visitors are injured because they didn't keep a proper distance. These animals are large, wild, and potentially dangerous, so give them their space.",.<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>,sentence ChrF,1.2062726176115801,,13577.12
